bedrooms,built,createDate,energyColor,energyLabel,finnkode,isSold,lastUpdated,latitude,longitude,ownership,postNumber,primaryRoom,propertyType,rooms,totalPrice,usableArea
1,,2022-11-13T17:47:23.570+01:00,,,280854300,True,2023-10-23T13:31:15.501+02:00,59.2421,10.4628,Eier (Selveier),3132,43,Leilighet,2,2967912,44
1,,2022-11-13T17:47:23.570+01:00,,,280854300,True,2023-10-23T13:31:15.501+02:00,59.2421,10.4628,Eier (Selveier),3132,64,Leilighet,2,3711142,67
1,,2022-11-13T17:47:23.570+01:00,,,280854300,True,2023-10-23T13:31:15.501+02:00,59.2421,10.4628,Eier (Selveier),3132,43,Leilighet,2,3007912,44
2,,2022-11-13T17:47:23.570+01:00,,,280854300,False,2023-10-23T13:31:15.501+02:00,59.2421,10.4628,Eier (Selveier),3132,122,Leilighet,3,11629912,127
2,,2022-11-13T17:47:23.570+01:00,,,280854300,False,2023-10-23T13:31:15.501+02:00,59.2421,10.4628,Eier (Selveier),3132,122,Leilighet,3,7719762,127
2,,2022-11-13T17:47:23.570+01:00,,,280854300,True,2023-10-23T13:31:15.501+02:00,59.2421,10.4628,Eier (Selveier),3132,122,Leilighet,3,8919912,126
1,,2022-11-13T17:47:23.570+01:00,,,280854300,True,2023-10-23T13:31:15.501+02:00,59.2421,10.4628,Eier (Selveier),3132,62,Leilighet,2,3710842,64
3,,2022-11-13T17:47:23.570+01:00,,,280854300,False,2023-10-23T13:31:15.501+02:00,59.2421,10.4628,Eier (Selveier),3132,86,Leilighet,4,5614512,90
2,,2023-04-12T19:31:33.066+02:00,,C,298573286,False,2023-11-08T08:24:23.949+01:00,59.4992910878287,10.2969330890609,Eier (Selveier),3084,73,Leilighet,,4321538,80
2,,2023-04-12T19:31:33.066+02:00,,C,298573286,False,2023-11-08T08:24:23.949+01:00,59.4992910878287,10.2969330890609,Eier (Selveier),3084,65,Leilighet,,3518776,70
2,,2023-04-12T19:31:33.066+02:00,,C,298573286,False,2023-11-08T08:24:23.949+01:00,59.4992910878287,10.2969330890609,Eier (Selveier),3084,72,Leilighet,,4021538,80
2,,2023-04-12T19:31:33.066+02:00,,C,298573286,False,2023-11-08T08:24:23.949+01:00,59.4992910878287,10.2969330890609,Eier (Selveier),3084,73,Leilighet,,4321538,79
2,,2023-04-12T19:31:33.066+02:00,,C,298573286,False,2023-11-08T08:24:23.949+01:00,59.4992910878287,10.2969330890609,Eier (Selveier),3084,65,Leilighet,,3468776,70
2,,2023-04-12T19:31:33.066+02:00,,C,298573286,False,2023-11-08T08:24:23.949+01:00,59.4992910878287,10.2969330890609,Eier (Selveier),3084,73,Leilighet,,3921538,79
2,,2023-04-12T19:31:33.066+02:00,,C,298573286,False,2023-11-08T08:24:23.949+01:00,59.4992910878287,10.2969330890609,Eier (Selveier),3084,73,Leilighet,,4021538,79
2,,2023-04-12T19:31:33.066+02:00,,C,298573286,False,2023-11-08T08:24:23.949+01:00,59.4992910878287,10.2969330890609,Eier (Selveier),3084,72,Leilighet,,4421538,80
2,,2023-04-12T19:31:33.066+02:00,,C,298573286,False,2023-11-08T08:24:23.949+01:00,59.4992910878287,10.2969330890609,Eier (Selveier),3084,73,Leilighet,,4121538,80
2,,2023-04-12T19:31:33.066+02:00,,C,298573286,True,2023-11-08T08:24:23.949+01:00,59.4992910878287,10.2969330890609,Eier (Selveier),3084,65,Leilighet,,3518776,70
2,,2023-04-12T19:31:33.066+02:00,,C,298573286,True,2023-11-08T08:24:23.949+01:00,59.4992910878287,10.2969330890609,Eier (Selveier),3084,72,Leilighet,,4421538,79
2,,2023-03-15T14:52:31.400+01:00,,,294969328,True,2023-10-06T09:05:50.419+02:00,59.0459,9.6952,Andel,3960,73,Leilighet,3,3611320,73
2,,2023-03-15T14:52:31.400+01:00,,,294969328,False,2023-10-06T09:05:50.419+02:00,59.0459,9.6952,Andel,3960,82,Leilighet,3,4011320,82
3,,2023-03-15T14:52:31.400+01:00,,,294969328,False,2023-10-06T09:05:50.419+02:00,59.0459,9.6952,Andel,3960,139,Leilighet,4,8161320,139
2,,2023-03-15T14:52:31.400+01:00,,,294969328,True,2023-10-06T09:05:50.419+02:00,59.0459,9.6952,Andel,3960,85,Leilighet,3,3611320,85
2,,2023-03-15T14:52:31.400+01:00,,,294969328,False,2023-10-06T09:05:50.419+02:00,59.0459,9.6952,Andel,3960,76,Leilighet,3,3811320,76
2,,2021-06-10T09:13:52.728+02:00,Rød,B,221515474,False,2023-11-09T12:03:09.588+01:00,59.1175500488632,10.3979158401489,Eier (Selveier),3145,66,Leilighet,3,3177000,109
2,,2021-06-10T09:13:52.728+02:00,Rød,B,221515474,True,2023-11-09T12:03:09.588+01:00,59.1175500488632,10.3979158401489,Eier (Selveier),3145,66,Leilighet,3,3167000,109
2,,2021-06-10T09:13:52.728+02:00,Rød,B,221515474,False,2023-11-09T12:03:09.588+01:00,59.1175500488632,10.3979158401489,Eier (Selveier),3145,66,Leilighet,3,3357000,70
2,,2021-06-10T09:13:52.728+02:00,Rød,B,221515474,False,2023-11-09T12:03:09.588+01:00,59.1175500488632,10.3979158401489,Eier (Selveier),3145,66,Leilighet,3,3470000,112
2,,2021-06-10T09:13:52.728+02:00,Rød,B,221515474,False,2023-11-09T12:03:09.588+01:00,59.1175500488632,10.3979158401489,Eier (Selveier),3145,66,Leilighet,3,3437000,112
2,,2021-06-10T09:13:52.728+02:00,Rød,B,221515474,False,2023-11-09T12:03:09.588+01:00,59.1175500488632,10.3979158401489,Eier (Selveier),3145,66,Leilighet,3,3377000,112
2,,2021-06-10T09:13:52.728+02:00,Rød,B,221515474,True,2023-11-09T12:03:09.588+01:00,59.1175500488632,10.3979158401489,Eier (Selveier),3145,66,Leilighet,3,3410000,70
2,,2021-06-10T09:13:52.728+02:00,Rød,B,221515474,False,2023-11-09T12:03:09.588+01:00,59.1175500488632,10.3979158401489,Eier (Selveier),3145,89,Leilighet,3,4073000,92
1,,2023-02-09T14:47:13.238+01:00,,,290847570,False,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,39,Leilighet,2,2720092,39
1,,2023-02-09T14:47:13.238+01:00,,,290847570,False,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,39,Leilighet,2,2620092,39
2,,2023-02-09T14:47:13.238+01:00,,,290847570,False,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,55,Leilighet,3,3871892,58
2,,2023-02-09T14:47:13.238+01:00,,,290847570,False,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,55,Leilighet,3,4071892,58
2,,2023-05-12T19:38:19.107+02:00,Gul,A,302937603,False,2023-10-13T02:37:52.853+02:00,63.8754294348507,11.2630278381436,Andel,7670,73,Leilighet,,3601132,75
2,,2023-04-12T19:31:33.066+02:00,,C,298573286,True,2023-11-08T08:24:23.949+01:00,59.4992910878287,10.2969330890609,Eier (Selveier),3084,65,Leilighet,,3568776,70
2,,2021-06-10T09:13:52.728+02:00,Rød,B,221515474,True,2023-11-09T12:03:09.588+01:00,59.1175500488632,10.3979158401489,Eier (Selveier),3145,66,Leilighet,3,3287000,70
2,,2021-06-10T09:13:52.728+02:00,Rød,B,221515474,False,2023-11-09T12:03:09.588+01:00,59.1175500488632,10.3979158401489,Eier (Selveier),3145,88,Leilighet,3,4173000,129
3,,2021-06-10T09:13:52.728+02:00,Rød,B,221515474,False,2023-11-09T12:03:09.588+01:00,59.1175500488632,10.3979158401489,Eier (Selveier),3145,106,Leilighet,5,4117000,112
2,,2021-06-10T09:13:52.728+02:00,Rød,B,221515474,False,2023-11-09T12:03:09.588+01:00,59.1175500488632,10.3979158401489,Eier (Selveier),3145,66,Leilighet,3,3317000,112
3,,2021-06-10T09:13:52.728+02:00,Rød,B,221515474,False,2023-11-09T12:03:09.588+01:00,59.1175500488632,10.3979158401489,Eier (Selveier),3145,106,Leilighet,5,4067000,112
3,,2021-06-10T09:13:52.728+02:00,Rød,B,221515474,False,2023-11-09T12:03:09.588+01:00,59.1175500488632,10.3979158401489,Eier (Selveier),3145,123,Leilighet,5,4617000,129
2,,2021-06-10T09:13:52.728+02:00,Rød,B,221515474,True,2023-11-09T12:03:09.588+01:00,59.1175500488632,10.3979158401489,Eier (Selveier),3145,66,Leilighet,3,3327000,70
2,,2021-06-10T09:13:52.728+02:00,Rød,B,221515474,False,2023-11-09T12:03:09.588+01:00,59.1175500488632,10.3979158401489,Eier (Selveier),3145,66,Leilighet,3,3267000,70
2,,2021-06-10T09:13:52.728+02:00,Rød,B,221515474,False,2023-11-09T12:03:09.588+01:00,59.1175500488632,10.3979158401489,Eier (Selveier),3145,66,Leilighet,3,3367000,112
3,,2021-06-10T09:13:52.728+02:00,Rød,B,221515474,False,2023-11-09T12:03:09.588+01:00,59.1175500488632,10.3979158401489,Eier (Selveier),3145,103,Leilighet,5,4017000,109
2,,2021-06-10T09:13:52.728+02:00,Rød,B,221515474,False,2023-11-09T12:03:09.588+01:00,59.1175500488632,10.3979158401489,Eier (Selveier),3145,66,Leilighet,3,3317000,109
2,,2021-06-10T09:13:52.728+02:00,Rød,B,221515474,True,2023-11-09T12:03:09.588+01:00,59.1175500488632,10.3979158401489,Eier (Selveier),3145,89,Leilighet,3,3917000,92
2,,2021-06-10T09:13:52.728+02:00,Rød,B,221515474,False,2023-11-09T12:03:09.588+01:00,59.1175500488632,10.3979158401489,Eier (Selveier),3145,88,Leilighet,3,4017000,129
2,,2023-02-09T14:47:13.238+01:00,,,290847570,False,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,57,Leilighet,3,4522462,64
2,,2023-03-16T10:56:50.342+01:00,,,295056974,False,2023-11-02T12:49:02.267+01:00,63.43175,10.355423,Eier (Selveier),7018,60,Leilighet,,4471420,60
2,,2023-03-16T10:56:50.342+01:00,,,295056974,False,2023-11-02T12:49:02.267+01:00,63.43175,10.355423,Eier (Selveier),7018,60,Leilighet,,4420170,60
1,,2023-03-16T10:56:50.342+01:00,,,295056974,False,2023-11-02T12:49:02.267+01:00,63.43175,10.355423,Eier (Selveier),7018,47,Leilighet,,3958920,51
2,,2023-03-16T10:56:50.342+01:00,,,295056974,False,2023-11-02T12:49:02.267+01:00,63.43175,10.355423,Eier (Selveier),7018,64,Leilighet,,4522670,67
2,,2023-03-16T10:56:50.342+01:00,,,295056974,False,2023-11-02T12:49:02.267+01:00,63.43175,10.355423,Eier (Selveier),7018,62,Leilighet,,4471420,66
2,,2023-03-16T10:56:50.342+01:00,,,295056974,False,2023-11-02T12:49:02.267+01:00,63.43175,10.355423,Eier (Selveier),7018,62,Leilighet,,4625170,66
2,,2023-03-16T10:56:50.342+01:00,,,295056974,False,2023-11-02T12:49:02.267+01:00,63.43175,10.355423,Eier (Selveier),7018,62,Leilighet,,4881420,67
2,,2023-03-16T10:56:50.342+01:00,,,295056974,True,2023-11-02T12:49:02.267+01:00,63.43175,10.355423,Eier (Selveier),7018,60,Leilighet,,4266420,60
3,,2023-11-10T03:00:17.341+01:00,,,328013787,False,2023-11-10T03:00:21.503+01:00,63.3879823158021,10.3265674132154,Eier (Selveier),7026,118,Leilighet,4,9222872,123
1,,2023-02-09T14:47:13.238+01:00,,,290847570,False,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,33,Leilighet,2,2219012,33
2,,2023-02-09T14:47:13.238+01:00,,,290847570,True,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,55,Leilighet,3,4221892,58
1,,2023-02-09T14:47:13.238+01:00,,,290847570,True,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,39,Leilighet,2,2520092,39
2,,2023-02-09T14:47:13.238+01:00,,,290847570,False,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,57,Leilighet,3,4672462,64
1,,2023-02-09T14:47:13.238+01:00,,,290847570,True,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,40,Leilighet,2,2470162,40
1,,2023-02-09T14:47:13.238+01:00,,,290847570,True,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,33,Leilighet,2,2019012,33
1,,2023-02-09T14:47:13.238+01:00,,,290847570,False,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,39,Leilighet,2,2520092,39
2,,2023-02-09T14:47:13.238+01:00,,,290847570,True,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,55,Leilighet,3,4171892,58
2,,2023-02-09T14:47:13.238+01:00,,,290847570,True,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,55,Leilighet,3,4371892,58
1,,2023-02-09T14:47:13.238+01:00,,,290847570,True,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,33,Leilighet,2,2419512,33
1,,2023-02-09T14:47:13.238+01:00,,,290847570,True,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,33,Leilighet,2,2419542,33
1,,2023-02-09T14:47:13.238+01:00,,,290847570,True,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,33,Leilighet,2,2199042,33
1,,2023-02-09T14:47:13.238+01:00,,,290847570,True,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,40,Leilighet,2,2820162,40
1,,2023-02-09T14:47:13.238+01:00,,,290847570,True,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,33,Leilighet,2,1999042,33
1,,2023-02-09T14:47:13.238+01:00,,,290847570,False,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,39,Leilighet,2,2420092,39
2,,2023-02-09T14:47:13.238+01:00,,,290847570,False,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,55,Leilighet,3,4121892,58
2,,2023-03-16T10:56:50.342+01:00,,,295056974,True,2023-11-02T12:49:02.267+01:00,63.43175,10.355423,Eier (Selveier),7018,62,Leilighet,,4881420,67
1,,2023-03-16T10:56:50.342+01:00,,,295056974,False,2023-11-02T12:49:02.267+01:00,63.43175,10.355423,Eier (Selveier),7018,48,Leilighet,,3958920,51
2,,2023-03-16T10:56:50.342+01:00,,,295056974,False,2023-11-02T12:49:02.267+01:00,63.43175,10.355423,Eier (Selveier),7018,63,Leilighet,,4471420,66
2,,2023-03-16T10:56:50.342+01:00,,,295056974,False,2023-11-02T12:49:02.267+01:00,63.43175,10.355423,Eier (Selveier),7018,88,Leilighet,4,8827670,97
2,,2023-03-16T10:56:50.342+01:00,,,295056974,True,2023-11-02T12:49:02.267+01:00,63.43175,10.355423,Eier (Selveier),7018,67,Leilighet,3,5137670,70
2,,2023-03-16T10:56:50.342+01:00,,,295056974,False,2023-11-02T12:49:02.267+01:00,63.43175,10.355423,Eier (Selveier),7018,64,Leilighet,,4471420,67
1,,2023-09-05T15:30:13.460+02:00,Lysegrønn,B,318443209,False,2023-11-02T08:38:29.916+01:00,63.3795250757337,10.3494644165039,Andel,7099,36,Leilighet,2,2953081,41
3,,2023-05-15T11:38:38.864+02:00,,,303272430,False,2023-09-16T02:46:07.431+02:00,59.1000027780157,10.091304459254,Eier (Selveier),3270,0,Tomannsbolig,,4113870,101
0,,2022-04-22T15:17:31.265+02:00,,,255675474,False,2023-11-02T16:12:43.782+01:00,59.1966,9.6035,Andel,3730,0,Leilighet,,4875960,73
0,,2022-04-22T15:17:31.265+02:00,,,255675474,False,2023-11-02T16:12:43.782+01:00,59.1966,9.6035,Andel,3730,0,Leilighet,,4575960,78
0,,2022-04-22T15:17:31.265+02:00,,,255675474,False,2023-11-02T16:12:43.782+01:00,59.1966,9.6035,Andel,3730,0,Leilighet,,3775960,73
0,,2022-04-22T15:17:31.265+02:00,,,255675474,False,2023-11-02T16:12:43.782+01:00,59.1966,9.6035,Andel,3730,0,Leilighet,,8675960,100
4,,2022-05-20T14:27:29.900+02:00,Rød,B,259114990,False,2023-10-24T09:57:39.027+02:00,59.4921969242986,10.3002014441564,Eier (Selveier),3085,137,Rekkehus,6,7526000,141
3,,2022-05-20T14:27:29.900+02:00,Rød,B,259114990,False,2023-10-24T09:57:39.027+02:00,59.4921969242986,10.3002014441564,Eier (Selveier),3085,104,Rekkehus,5,5726000,108
4,,2022-05-20T14:27:29.900+02:00,Rød,B,259114990,False,2023-10-24T09:57:39.027+02:00,59.4921969242986,10.3002014441564,Eier (Selveier),3085,137,Rekkehus,6,7326000,141
4,,2022-05-20T14:27:29.900+02:00,Rød,B,259114990,False,2023-10-24T09:57:39.027+02:00,59.4921969242986,10.3002014441564,Eier (Selveier),3085,137,Enebolig,6,7526000,141
4,,2022-05-20T14:27:29.900+02:00,Rød,B,259114990,False,2023-10-24T09:57:39.027+02:00,59.4921969242986,10.3002014441564,Eier (Selveier),3085,137,Rekkehus,,7126000,141
3,,2022-05-20T14:27:29.900+02:00,Rød,B,259114990,False,2023-10-24T09:57:39.027+02:00,59.4921969242986,10.3002014441564,Eier (Selveier),3085,104,Rekkehus,,5726000,108
4,,2023-05-16T09:19:27.628+02:00,,,303379154,False,2023-09-12T09:06:59.233+02:00,63.4209922507401,10.1458419955406,Eier (Selveier),7070,151,Enebolig,,5957342,153
4,,2023-05-16T09:19:27.628+02:00,,,303379154,False,2023-09-12T09:06:59.233+02:00,63.4209922507401,10.1458419955406,Eier (Selveier),7070,149,Enebolig,,5807342,151
4,,2023-05-16T09:19:27.628+02:00,,,303379154,True,2023-09-12T09:06:59.233+02:00,63.4209922507401,10.1458419955406,Eier (Selveier),7070,191,Enebolig,,6707342,193
4,,2023-05-16T09:19:27.628+02:00,,,303379154,True,2023-09-12T09:06:59.233+02:00,63.4209922507401,10.1458419955406,Eier (Selveier),7070,227,Enebolig,,7048342,227
3,,2023-05-16T09:19:27.628+02:00,,,303379154,True,2023-09-12T09:06:59.233+02:00,63.4209922507401,10.1458419955406,Eier (Selveier),7070,149,Enebolig,,6707342,151
2,,2023-02-09T14:47:13.238+01:00,,,290847570,False,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,55,Leilighet,3,3971892,58
2,,2023-02-09T14:47:13.238+01:00,,,290847570,False,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,61,Leilighet,3,5322942,70
2,,2023-02-09T14:47:13.238+01:00,,,290847570,False,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,61,Leilighet,3,5122942,70
1,,2023-02-09T14:47:13.238+01:00,,,290847570,False,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,40,Leilighet,2,2670162,40
1,,2023-02-09T14:47:13.238+01:00,,,290847570,False,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,40,Leilighet,2,2570162,40
2,,2023-02-09T14:47:13.238+01:00,,,290847570,False,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,57,Leilighet,3,4422462,64
2,,2023-02-09T14:47:13.238+01:00,,,290847570,False,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,57,Leilighet,3,4322462,64
3,,2023-02-09T14:47:13.238+01:00,,,290847570,False,2023-11-01T13:14:34.156+01:00,63.4767,10.9546,Eier (Selveier),7500,73,Leilighet,4,6024042,81
1,,2023-09-05T15:30:13.460+02:00,Lysegrønn,B,318443209,False,2023-11-02T08:38:29.916+01:00,63.3795250757337,10.3494644165039,Andel,7099,36,Leilighet,2,2753081,41
2,,2023-09-05T15:30:13.460+02:00,Lysegrønn,B,318443209,False,2023-11-02T08:38:29.916+01:00,63.3795250757337,10.3494644165039,Andel,7099,56,Leilighet,3,3853081,60
2,,2023-09-05T15:30:13.460+02:00,Lysegrønn,B,318443209,False,2023-11-02T08:38:29.916+01:00,63.3795250757337,10.3494644165039,Andel,7099,56,Leilighet,3,3903081,60
2,,2023-09-05T15:30:13.460+02:00,Lysegrønn,B,318443209,False,2023-11-02T08:38:29.916+01:00,63.3795250757337,10.3494644165039,Andel,7099,55,Leilighet,3,3903081,60
2,,2023-09-05T15:30:13.460+02:00,Lysegrønn,B,318443209,False,2023-11-02T08:38:29.916+01:00,63.3795250757337,10.3494644165039,Andel,7099,56,Leilighet,3,4053081,60
2,,2023-09-05T15:30:13.460+02:00,Lysegrønn,B,318443209,False,2023-11-02T08:38:29.916+01:00,63.3795250757337,10.3494644165039,Andel,7099,63,Leilighet,3,3803081,68
2,,2023-09-05T15:30:13.460+02:00,Lysegrønn,B,318443209,False,2023-11-02T08:38:29.916+01:00,63.3795250757337,10.3494644165039,Andel,7099,63,Leilighet,3,4003081,68
2,,2023-09-05T15:30:13.460+02:00,Lysegrønn,B,318443209,False,2023-11-02T08:38:29.916+01:00,63.3795250757337,10.3494644165039,Andel,7099,56,Leilighet,3,3953081,60
1,,2023-09-05T15:30:13.460+02:00,Lysegrønn,B,318443209,False,2023-11-02T08:38:29.916+01:00,63.3795250757337,10.3494644165039,Andel,7099,40,Leilighet,2,2803081,41
1,,2023-09-05T15:30:13.460+02:00,Lysegrønn,B,318443209,False,2023-11-02T08:38:29.916+01:00,63.3795250757337,10.3494644165039,Andel,7099,40,Leilighet,2,3002081,41
2,,2023-09-05T15:30:13.460+02:00,Lysegrønn,B,318443209,False,2023-11-02T08:38:29.916+01:00,63.3795250757337,10.3494644165039,Andel,7099,55,Leilighet,3,3590081,59
1,,2023-09-05T15:30:13.460+02:00,Lysegrønn,B,318443209,False,2023-11-02T08:38:29.916+01:00,63.3795250757337,10.3494644165039,Andel,7099,36,Leilighet,2,2790081,41
1,,2023-09-05T15:30:13.460+02:00,Lysegrønn,B,318443209,False,2023-11-02T08:38:29.916+01:00,63.3795250757337,10.3494644165039,Andel,7099,45,Leilighet,2,2940081,48
2,,2023-09-05T15:30:13.460+02:00,Lysegrønn,B,318443209,False,2023-11-02T08:38:29.916+01:00,63.3795250757337,10.3494644165039,Andel,7099,55,Leilighet,3,3790081,59
0,,2022-04-22T15:17:31.265+02:00,,,255675474,False,2023-11-02T16:12:43.782+01:00,59.1966,9.6035,Andel,3730,0,Leilighet,,4875960,93
0,,2022-04-22T15:17:31.265+02:00,,,255675474,False,2023-11-02T16:12:43.782+01:00,59.1966,9.6035,Andel,3730,0,Leilighet,,5875960,104
0,,2022-04-22T15:17:31.265+02:00,,,255675474,False,2023-11-02T16:12:43.782+01:00,59.1966,9.6035,Andel,3730,0,Leilighet,,8205960,102
0,,2022-04-22T15:17:31.265+02:00,,,255675474,False,2023-11-02T16:12:43.782+01:00,59.1966,9.6035,Andel,3730,0,Leilighet,,12735960,166
0,,2022-04-22T15:17:31.265+02:00,,,255675474,False,2023-11-02T16:12:43.782+01:00,59.1966,9.6035,Andel,3730,0,Leilighet,,6775960,93
0,,2022-04-22T15:17:31.265+02:00,,,255675474,False,2023-11-02T16:12:43.782+01:00,59.1966,9.6035,Andel,3730,0,Leilighet,,5975960,79
0,,2022-04-22T15:17:31.265+02:00,,,255675474,False,2023-11-02T16:12:43.782+01:00,59.1966,9.6035,Andel,3730,0,Leilighet,,7975960,107
0,,2022-04-22T15:17:31.265+02:00,,,255675474,False,2023-11-02T16:12:43.782+01:00,59.1966,9.6035,Andel,3730,0,Leilighet,,5275960,78
0,,2022-04-22T15:17:31.265+02:00,,,255675474,False,2023-11-02T16:12:43.782+01:00,59.1966,9.6035,Andel,3730,0,Leilighet,,7275960,107
0,,2022-04-22T15:17:31.265+02:00,,,255675474,False,2023-11-02T16:12:43.782+01:00,59.1966,9.6035,Andel,3730,0,Leilighet,,5575960,107
0,,2022-04-22T15:17:31.265+02:00,,,255675474,False,2023-11-02T16:12:43.782+01:00,59.1966,9.6035,Andel,3730,0,Leilighet,,3375960,73
0,,2022-04-22T15:17:31.265+02:00,,,255675474,False,2023-11-02T16:12:43.782+01:00,59.1966,9.6035,Andel,3730,0,Leilighet,,7775960,86
0,,2022-04-22T15:17:31.265+02:00,,,255675474,False,2023-11-02T16:12:43.782+01:00,59.1966,9.6035,Andel,3730,0,Leilighet,,6775960,83
0,,2022-04-22T15:17:31.265+02:00,,,255675474,False,2023-11-02T16:12:43.782+01:00,59.1966,9.6035,Andel,3730,0,Leilighet,,7075960,86
0,,2022-04-22T15:17:31.265+02:00,,,255675474,False,2023-11-02T16:12:43.782+01:00,59.1966,9.6035,Andel,3730,0,Leilighet,,7305960,104
0,,2022-04-22T15:17:31.265+02:00,,,255675474,False,2023-11-02T16:12:43.782+01:00,59.1966,9.6035,Andel,3730,0,Leilighet,,6075960,83
0,,2022-04-22T15:17:31.265+02:00,,,255675474,False,2023-11-02T16:12:43.782+01:00,59.1966,9.6035,Andel,3730,0,Leilighet,,6375960,86
0,,2022-04-22T15:17:31.265+02:00,,,255675474,False,2023-11-02T16:12:43.782+01:00,59.1966,9.6035,Andel,3730,0,Leilighet,,6475960,104
0,,2022-04-22T15:17:31.265+02:00,,,255675474,False,2023-11-02T16:12:43.782+01:00,59.1966,9.6035,Andel,3730,0,Leilighet,,5375960,83
0,,2022-04-22T15:17:31.265+02:00,,,255675474,False,2023-11-02T16:12:43.782+01:00,59.1966,9.6035,Andel,3730,0,Leilighet,,5675960,100
3,,2022-05-20T14:27:29.900+02:00,Rød,B,259114990,True,2023-10-24T09:57:39.027+02:00,59.4921969242986,10.3002014441564,Eier (Selveier),3085,104,Rekkehus,,4996000,108
4,,2022-05-20T14:27:29.900+02:00,Rød,B,259114990,False,2023-10-24T09:57:39.027+02:00,59.4921969242986,10.3002014441564,Eier (Selveier),3085,137,Rekkehus,,6726000,141
4,,2023-05-16T09:19:27.628+02:00,,,303379154,True,2023-09-12T09:06:59.233+02:00,63.4209922507401,10.1458419955406,Eier (Selveier),7070,192,Enebolig,,7007342,192
3,,2023-06-12T22:37:28.245+02:00,,,307009720,True,2023-10-25T14:54:21.825+02:00,59.2471,10.4174,Eier (Selveier),3120,111,Leilighet,4,7624817,117
1,,2023-06-12T22:37:28.245+02:00,,,307009720,False,2023-10-25T14:54:21.825+02:00,59.2471,10.4174,Eier (Selveier),3120,52,Leilighet,3,3887142,54
